datetime,actual_price,baseline_fair_value,improved_fair_value,baseline_spread,improved_spread
2026-04-22 11:00:00+02:00,-2.42,31.8152684847559,7.910492332885714,-34.2352684847559,-10.330492332885715
2026-04-22 12:00:00+02:00,-8.83,10.673011102141228,-5.2131023870145565,-19.50301110214123,-3.6168976129854435
2026-04-22 13:00:00+02:00,-20.99,10.72573988148299,-5.338571722568296,-31.71573988148299,-15.651428277431702
2026-04-22 14:00:00+02:00,-19.0,9.575963517540469,-5.0406484505123155,-28.57596351754047,-13.959351549487685
2026-04-22 15:00:00+02:00,-4.92,18.32344138339705,0.17516813987306148,-23.243441383397048,-5.095168139873062
2026-04-22 16:00:00+02:00,-0.01,38.4782897523638,36.47700034043198,-38.4882897523638,-36.487000340431976
2026-04-22 17:00:00+02:00,57.41,74.74447124523617,88.45613532669466,-17.334471245236173,-31.046135326694667
2026-04-22 18:00:00+02:00,105.3,113.72125225502458,136.87980549543556,-8.421252255024584,-31.579805495435565
2026-04-22 19:00:00+02:00,140.12,140.9590532332195,163.86350794791258,-0.839053233219488,-23.743507947912576
2026-04-22 20:00:00+02:00,153.91,141.3681629188633,161.0680823189024,12.541837081136691,-7.158082318902416
2026-04-22 21:00:00+02:00,128.51,127.38396787234292,140.51213993615707,1.1260321276570693,-12.002139936157079
2026-04-22 22:00:00+02:00,114.45,121.66719142430395,140.56550991446298,-7.217191424303948,-26.115509914462976
2026-04-22 23:00:00+02:00,105.08,107.87285892041712,124.95582125861128,-2.7928589204171175,-19.875821258611282
2026-04-23 00:00:00+02:00,100.14,94.35084322918215,111.68235984044318,5.789156770817854,-11.542359840443183
2026-04-23 01:00:00+02:00,97.63,90.03939017247333,104.54571087664331,7.590609827526663,-6.915710876643317
2026-04-23 02:00:00+02:00,96.74,89.7762062300482,107.3655027472702,6.963793769951792,-10.625502747270204
2026-04-23 03:00:00+02:00,96.21,87.69360019777682,105.66424604139716,8.516399802223177,-9.45424604139717
2026-04-23 04:00:00+02:00,95.85,87.42280484024066,106.40739646348815,8.427195159759336,-10.55739646348816
2026-04-23 05:00:00+02:00,104.16,93.67295767114213,113.60495969765314,10.487042328857868,-9.444959697653147
2026-04-23 06:00:00+02:00,119.0,105.61548548455598,129.27204937515404,13.384514515444025,-10.27204937515404
2026-04-23 07:00:00+02:00,119.4,105.14448662598952,138.68414503106158,14.25551337401049,-19.28414503106157
2026-04-23 08:00:00+02:00,109.7,86.9681552698865,108.9815171628942,22.731844730113508,0.7184828371057961
